Transaction_ID,Customer_ID,Purchase_Date,Product_Name,Product_Category,Amount_Spent,Payment_Method,Store_Location,Discount_Applied,Transaction_Status
2666,5387,2024-09-16,Mixer,Groceries,37567.19,Cash,Hyderabad,10,Completed
2667,2465,2022-06-10,Groceries,Groceries,29534.81,UPI,Mumbai,0,Completed
2668,3313,2022-07-11,Mixer,Home & Kitchen,23029.91,Credit Card,Hyderabad,10,Failed
2669,4942,2023-07-07,Groceries,Electronics,18197.7,UPI,Mumbai,5,Completed
2670,1481,2023-12-07,Shirt,Home & Kitchen,16426.82,Debit Card,Hyderabad,0,Completed
2671,4863,2023-09-21,Mixer,Groceries,31493.41,UPI,Bangalore,0,Failed
2672,1909,2023-03-16,Groceries,Clothing,1303.44,UPI,Pune,5,Failed
2673,4838,2024-07-14,Mixer,Clothing,21370.39,UPI,Bangalore,5,Completed
2674,3879,2023-07-08,Shirt,Home & Kitchen,9149.96,UPI,Ahmedabad,5,Pending
2675,2443,2023-02-11,Groceries,Groceries,24670.52,Debit Card,Kolkata,20,Completed
2676,1628,2022-11-24,Laptop,Electronics,2175.46,Cash,Surat,15,Pending
2677,2121,2024-02-02,Shirt,Books,38344.5,Credit Card,Jaipur,20,Pending
2678,324,2024-07-22,Mixer,Clothing,17018.47,Debit Card,Kolkata,15,Pending
2679,3164,2023-07-14,Groceries,Home & Kitchen,18682.92,UPI,Bangalore,15,Pending
2680,600,2023-09-26,Book,Home & Kitchen,29411.14,Debit Card,Pune,5,Pending
2681,6098,2024-02-28,Shirt,Clothing,26659.47,Debit Card,Hyderabad,20,Completed
2682,4458,2022-01-10,Book,Electronics,40283.95,Debit Card,Ahmedabad,10,Failed
2683,557,2022-09-08,Groceries,Home & Kitchen,32884.43,Cash,Delhi,20,Failed
2684,895,2022-11-30,Mixer,Groceries,23224.11,Debit Card,Jaipur,5,Completed
2685,2233,2022-01-06,Toy,Clothing,12873.32,Cash,Chennai,5,Completed
2686,1758,2023-07-18,Laptop,Toys,49950.46,Debit Card,Mumbai,10,Completed
2687,870,2024-01-27,Mixer,Clothing,31553.78,Debit Card,Chennai,0,Failed
2688,5197,2022-08-23,Groceries,Home & Kitchen,29189.8,Debit Card,Bangalore,5,Pending
2689,6260,2022-07-12,Mixer,Toys,13555.62,Credit Card,Pune,20,Completed
2690,6535,2024-04-23,Groceries,Electronics,43362.02,Cash,Delhi,0,Pending
2691,2639,2023-02-02,Shirt,Groceries,13228.43,UPI,Chennai,20,Completed
2692,5783,2023-01-10,Mixer,Toys,21381.48,Credit Card,Mumbai,15,Pending
2693,5755,2024-07-08,Mixer,Clothing,26499.39,Credit Card,Kolkata,20,Completed
2694,3025,2022-10-24,Book,Electronics,35451.22,Debit Card,Ahmedabad,15,Failed
2695,6877,2022-09-06,Book,Clothing,36999.2,Credit Card,Jaipur,10,Failed
2696,3159,2024-04-22,Book,Home & Kitchen,44897.79,Debit Card,Chennai,15,Completed
2697,1815,2024-09-22,Mixer,Groceries,205.58,UPI,Delhi,0,Pending
2698,6938,2023-10-10,Toy,Books,18850.84,Debit Card,Surat,10,Completed
2699,2596,2024-07-20,Mixer,Toys,35420.35,Credit Card,Chennai,15,Failed
2700,4823,2024-03-25,Laptop,Toys,48762.24,Cash,Pune,20,Completed
2701,6511,2024-06-30,Laptop,Toys,16334.61,UPI,Jaipur,5,Completed
2702,1252,2023-02-08,Mixer,Toys,40987.93,UPI,Delhi,5,Failed
2703,6886,2024-05-18,Laptop,Home & Kitchen,48785.28,UPI,Ahmedabad,20,Pending
2704,6576,2022-04-08,Mixer,Home & Kitchen,8489.75,Credit Card,Jaipur,15,Completed
2705,5116,2024-02-17,Toy,Clothing,30619.66,UPI,Kolkata,5,Failed
2706,5051,2022-06-07,Mixer,Toys,23539.75,Credit Card,Kolkata,20,Pending
2707,3719,2024-04-01,Book,Books,6389.49,Debit Card,Bangalore,10,Failed
2708,2641,2022-01-10,Book,Books,42205.62,UPI,Ahmedabad,10,Completed
2709,6673,2023-09-18,Toy,Electronics,46057.23,Credit Card,Surat,5,Failed
2710,6437,2024-03-28,Laptop,Books,32078.04,UPI,Kolkata,5,Pending
2711,1812,2022-05-12,Toy,Home & Kitchen,31860.58,Debit Card,Ahmedabad,15,Pending
2712,5008,2024-04-28,Shirt,Home & Kitchen,38915.59,Credit Card,Jaipur,20,Failed
2713,628,2023-08-03,Shirt,Groceries,8599.37,Debit Card,Delhi,5,Pending
2714,1009,2023-08-17,Laptop,Groceries,29883.51,UPI,Pune,10,Completed
2715,1401,2024-01-08,Toy,Toys,3844.49,UPI,Pune,5,Failed
2716,1928,2024-07-16,Mixer,Home & Kitchen,47180.56,Debit Card,Kolkata,10,Pending
2717,5662,2022-04-09,Groceries,Electronics,21339.75,Debit Card,Chennai,5,Pending
2718,3787,2022-12-25,Shirt,Clothing,34278.49,Cash,Ahmedabad,0,Completed
2719,5273,2024-01-31,Laptop,Home & Kitchen,28535.46,UPI,Mumbai,20,Failed
2720,3759,2024-04-25,Shirt,Toys,23925.52,Cash,Surat,10,Pending
2721,5672,2024-01-19,Mixer,Clothing,6621.1,Cash,Ahmedabad,5,Failed
2722,3202,2024-09-09,Shirt,Electronics,16747.73,Cash,Pune,20,Pending
2723,2414,2024-04-05,Laptop,Groceries,14421.63,UPI,Bangalore,5,Pending
2724,5626,2023-03-18,Shirt,Clothing,819.2,UPI,Ahmedabad,0,Failed
2725,477,2022-01-06,Book,Toys,25469.78,UPI,Pune,0,Pending
2726,6513,2023-04-13,Shirt,Electronics,20324.84,Credit Card,Jaipur,20,Completed
2727,422,2022-07-16,Book,Groceries,292.0,Cash,Kolkata,15,Completed
2728,4854,2024-06-23,Book,Home & Kitchen,31683.84,UPI,Jaipur,10,Failed
2729,1573,2024-04-21,Toy,Books,27836.82,Debit Card,Delhi,20,Failed
2730,3100,2021-12-29,Book,Books,16551.82,Credit Card,Jaipur,20,Completed
2731,1334,2023-08-31,Shirt,Electronics,30419.69,Cash,Delhi,10,Completed
2732,614,2022-02-27,Book,Books,20749.75,Credit Card,Surat,20,Pending
2733,6079,2022-07-27,Book,Books,23283.48,UPI,Surat,20,Completed
2734,6800,2024-09-16,Mixer,Books,6650.23,UPI,Mumbai,10,Pending
2735,794,2024-01-24,Book,Electronics,46098.69,Credit Card,Hyderabad,0,Pending
2736,5465,2022-02-25,Shirt,Home & Kitchen,41846.08,UPI,Pune,5,Pending
2737,689,2024-02-08,Laptop,Clothing,44857.67,Credit Card,Ahmedabad,10,Completed
2738,4380,2023-08-09,Laptop,Groceries,34909.04,Credit Card,Chennai,15,Pending
2739,5488,2021-11-27,Groceries,Electronics,15807.13,Debit Card,Chennai,5,Completed
2740,4160,2023-09-20,Shirt,Home & Kitchen,16864.68,Debit Card,Jaipur,0,Pending
2741,140,2023-03-09,Laptop,Toys,22267.1,Credit Card,Mumbai,0,Completed
2742,2435,2022-11-23,Shirt,Clothing,47980.27,Cash,Surat,5,Completed
2743,4759,2023-03-01,Toy,Groceries,31143.63,Debit Card,Bangalore,5,Failed
2744,3389,2024-10-05,Book,Toys,16137.7,UPI,Ahmedabad,20,Failed
2745,3232,2022-02-14,Shirt,Electronics,10297.35,Debit Card,Pune,20,Pending
2746,692,2024-02-24,Book,Toys,49419.19,UPI,Bangalore,5,Failed
2747,2250,2023-10-18,Laptop,Toys,15249.26,UPI,Delhi,10,Pending
2748,6169,2022-05-05,Toy,Toys,8568.72,Cash,Pune,20,Completed
2749,818,2023-02-11,Book,Books,2686.58,Debit Card,Jaipur,10,Failed
2750,2773,2022-08-29,Mixer,Home & Kitchen,20706.43,UPI,Pune,10,Completed
2751,1809,2023-08-28,Mixer,Books,26132.25,Cash,Pune,5,Completed
2752,6356,2023-10-29,Groceries,Home & Kitchen,24361.07,UPI,Pune,20,Completed
2753,6190,2022-01-11,Toy,Toys,13579.66,Cash,Delhi,20,Pending
2754,3566,2021-12-30,Mixer,Groceries,6466.44,Debit Card,Ahmedabad,10,Pending
2755,271,2024-02-17,Laptop,Toys,20407.94,Debit Card,Surat,5,Failed
2756,372,2022-09-12,Laptop,Toys,27728.52,Debit Card,Chennai,20,Completed
2757,4671,2022-08-20,Laptop,Clothing,39309.12,UPI,Pune,10,Failed
2758,4288,2022-01-26,Groceries,Electronics,3142.88,Cash,Jaipur,5,Pending
2759,6498,2021-12-13,Laptop,Groceries,4114.69,Debit Card,Ahmedabad,15,Completed
2760,924,2024-05-28,Shirt,Home & Kitchen,29933.1,Cash,Pune,15,Failed
2761,5533,2022-10-01,Shirt,Toys,41564.28,Debit Card,Jaipur,0,Pending
2762,5821,2023-06-22,Toy,Clothing,27353.33,Credit Card,Chennai,5,Pending
2763,6715,2023-06-03,Groceries,Books,18867.69,Debit Card,Surat,20,Pending
2764,1965,2022-06-11,Shirt,Toys,5275.96,UPI,Mumbai,5,Completed
2765,4901,2023-01-17,Shirt,Clothing,24893.97,Cash,Surat,10,Failed
2766,6989,2022-03-14,Mixer,Groceries,30749.08,UPI,Jaipur,10,Completed
2767,6433,2024-09-07,Groceries,Groceries,30081.72,Cash,Mumbai,10,Completed
2768,2356,2023-10-14,Toy,Home & Kitchen,3142.51,Cash,Hyderabad,15,Pending
2769,5172,2024-06-16,Book,Toys,27665.58,UPI,Bangalore,10,Completed
2770,3965,2023-01-21,Book,Toys,40799.58,Credit Card,Bangalore,10,Pending
2771,4370,2022-08-13,Book,Groceries,36676.99,UPI,Chennai,15,Pending
2772,3630,2024-04-21,Mixer,Toys,28814.65,Credit Card,Kolkata,20,Failed
2773,4285,2023-03-29,Mixer,Home & Kitchen,11438.54,Cash,Kolkata,15,Failed
2774,6983,2022-11-12,Mixer,Home & Kitchen,11291.31,Credit Card,Pune,5,Pending
2775,463,2024-01-01,Groceries,Clothing,39459.68,Credit Card,Surat,10,Completed
2776,3843,2023-10-19,Book,Home & Kitchen,40344.97,Debit Card,Bangalore,0,Failed
2777,5828,2022-04-08,Groceries,Books,45910.74,Credit Card,Kolkata,10,Pending
2778,597,2024-05-20,Book,Home & Kitchen,46653.81,Credit Card,Mumbai,0,Completed
2779,6046,2023-06-06,Laptop,Toys,26496.3,Cash,Delhi,0,Pending
2780,22,2022-07-26,Toy,Books,5231.9,Credit Card,Kolkata,5,Failed
2781,5160,2023-12-07,Book,Home & Kitchen,43767.43,Debit Card,Pune,5,Pending
2782,2194,2023-06-03,Laptop,Toys,2711.73,Credit Card,Pune,5,Completed
2783,6744,2024-02-14,Mixer,Toys,1418.31,Debit Card,Bangalore,15,Completed
2784,683,2023-03-15,Toy,Toys,25425.06,Cash,Ahmedabad,10,Pending
2785,6695,2024-06-12,Toy,Electronics,16236.36,Credit Card,Jaipur,0,Failed
2786,1139,2023-09-17,Laptop,Home & Kitchen,8415.57,Credit Card,Surat,5,Failed
2787,356,2021-11-15,Groceries,Electronics,11753.75,Debit Card,Hyderabad,15,Failed
2788,5447,2023-05-05,Toy,Electronics,9174.18,UPI,Ahmedabad,5,Completed
2789,3943,2022-01-28,Shirt,Electronics,9301.98,UPI,Bangalore,20,Failed
2790,6890,2024-03-26,Groceries,Books,17439.62,Debit Card,Pune,15,Failed
2791,5396,2022-08-08,Mixer,Books,25209.67,UPI,Chennai,5,Completed
2792,4637,2023-01-13,Book,Books,26008.21,UPI,Chennai,5,Pending
2793,5835,2024-07-03,Shirt,Toys,9472.24,Cash,Mumbai,0,Failed
2794,3479,2021-10-31,Mixer,Clothing,2654.62,UPI,Bangalore,20,Pending
2795,2378,2021-10-20,Book,Groceries,34546.41,Credit Card,Jaipur,10,Completed
2796,2368,2023-05-22,Mixer,Books,4205.53,Credit Card,Delhi,10,Completed
2797,3531,2022-04-20,Book,Home & Kitchen,28960.13,Cash,Surat,5,Completed
2798,2463,2022-11-04,Toy,Home & Kitchen,15352.56,Credit Card,Pune,20,Completed
2799,630,2024-06-06,Mixer,Books,15646.97,Cash,Mumbai,5,Pending
2800,4788,2024-02-04,Shirt,Clothing,5500.85,UPI,Hyderabad,15,Completed
2801,2884,2024-08-28,Laptop,Clothing,21889.12,Cash,Bangalore,15,Failed
2802,3541,2022-11-20,Shirt,Home & Kitchen,2045.31,Debit Card,Delhi,15,Pending
2803,4532,2024-09-06,Shirt,Toys,1372.31,UPI,Bangalore,20,Completed
2804,6010,2022-08-05,Laptop,Groceries,21469.8,UPI,Bangalore,5,Failed
2805,3748,2023-08-18,Laptop,Toys,29999.69,Cash,Ahmedabad,0,Completed
2806,5756,2021-11-26,Groceries,Home & Kitchen,17011.13,Debit Card,Pune,5,Pending
2807,5570,2024-08-29,Book,Home & Kitchen,37943.5,Debit Card,Ahmedabad,20,Failed
2808,5301,2022-01-24,Toy,Books,24958.69,UPI,Ahmedabad,20,Completed
2809,4899,2024-04-17,Laptop,Books,4034.94,UPI,Bangalore,15,Failed
2810,1484,2022-03-15,Shirt,Home & Kitchen,34370.32,UPI,Surat,0,Failed
2811,6916,2024-01-18,Mixer,Clothing,30103.65,Credit Card,Surat,15,Pending
2812,2540,2022-11-28,Groceries,Groceries,46898.68,Cash,Hyderabad,15,Pending
2813,2776,2023-10-09,Laptop,Electronics,38689.28,Cash,Delhi,20,Completed
2814,6552,2022-07-16,Shirt,Toys,17161.16,Debit Card,Jaipur,20,Completed
2815,4452,2021-12-04,Book,Clothing,5324.58,Cash,Ahmedabad,5,Completed
2816,2403,2022-10-15,Laptop,Groceries,39784.42,Debit Card,Surat,0,Completed
2817,2092,2021-11-12,Shirt,Groceries,31256.27,UPI,Ahmedabad,5,Failed
2818,1370,2023-01-20,Book,Clothing,27868.2,UPI,Delhi,10,Completed
2819,4564,2023-06-28,Laptop,Home & Kitchen,38160.12,Cash,Jaipur,20,Completed
2820,1310,2023-10-10,Book,Toys,7202.04,Cash,Ahmedabad,20,Failed
2821,3386,2022-11-28,Toy,Books,32224.9,Credit Card,Ahmedabad,0,Completed
2822,563,2022-08-17,Mixer,Clothing,29455.44,Debit Card,Kolkata,15,Failed
2823,3624,2024-02-05,Toy,Groceries,5547.05,Cash,Jaipur,0,Failed
2824,5355,2021-11-18,Toy,Clothing,7291.67,UPI,Bangalore,0,Pending
2825,6267,2023-05-09,Shirt,Home & Kitchen,40447.11,Cash,Mumbai,15,Failed
2826,3636,2022-09-12,Groceries,Clothing,8179.02,Debit Card,Hyderabad,20,Completed
2827,3338,2024-08-20,Toy,Groceries,37137.39,UPI,Ahmedabad,10,Failed
2828,1266,2023-11-27,Book,Electronics,7061.14,Cash,Pune,5,Failed
2829,4508,2023-06-06,Book,Electronics,41098.41,Debit Card,Delhi,5,Completed
2830,933,2022-07-26,Shirt,Electronics,26809.43,Debit Card,Ahmedabad,5,Pending
2831,2464,2024-03-20,Book,Groceries,3417.91,Cash,Mumbai,10,Pending
2832,5341,2023-09-14,Book,Books,18313.6,Cash,Chennai,0,Completed
2833,945,2024-02-10,Mixer,Home & Kitchen,48088.15,UPI,Delhi,15,Completed
2834,6141,2023-08-08,Mixer,Home & Kitchen,26447.96,Cash,Jaipur,5,Pending
2835,2489,2024-05-29,Toy,Clothing,22007.13,Credit Card,Pune,20,Completed
2836,5721,2021-11-04,Book,Toys,2926.63,Credit Card,Delhi,15,Completed
2837,4450,2024-04-11,Groceries,Electronics,31187.6,UPI,Ahmedabad,0,Completed
2838,6241,2021-12-03,Mixer,Home & Kitchen,34955.02,Cash,Jaipur,20,Completed
2839,1787,2021-12-10,Laptop,Groceries,44416.37,Credit Card,Delhi,5,Failed
2840,1973,2023-05-09,Groceries,Books,35987.65,Cash,Pune,10,Failed
2841,1392,2023-03-24,Laptop,Home & Kitchen,23643.28,Debit Card,Pune,0,Completed
2842,1983,2024-03-25,Mixer,Clothing,11178.76,UPI,Delhi,20,Pending
2843,769,2022-06-26,Shirt,Home & Kitchen,49188.42,Credit Card,Ahmedabad,10,Pending
2844,5444,2022-07-11,Laptop,Clothing,48659.32,Cash,Ahmedabad,5,Pending
2845,5135,2022-07-01,Laptop,Groceries,16954.72,Debit Card,Pune,10,Completed
2846,1565,2022-11-29,Toy,Clothing,34522.78,UPI,Jaipur,5,Completed
2847,4618,2024-03-23,Laptop,Electronics,17142.76,UPI,Ahmedabad,10,Failed
2848,4140,2022-10-10,Shirt,Electronics,47771.3,UPI,Delhi,5,Completed
2849,3829,2023-06-08,Toy,Home & Kitchen,19913.76,Cash,Delhi,10,Pending
2850,1220,2024-05-16,Mixer,Clothing,4525.78,UPI,Surat,20,Completed
2851,2139,2024-01-25,Toy,Home & Kitchen,10314.48,UPI,Pune,10,Pending
2852,3542,2023-08-12,Groceries,Electronics,36647.06,Cash,Ahmedabad,5,Pending
2853,4656,2023-09-09,Toy,Home & Kitchen,3458.54,Credit Card,Kolkata,5,Completed
2854,4476,2022-02-17,Toy,Electronics,46914.63,Cash,Bangalore,15,Completed
2855,856,2022-03-28,Shirt,Groceries,29284.23,Cash,Kolkata,15,Completed
2856,380,2024-08-26,Shirt,Clothing,38317.58,Debit Card,Mumbai,10,Pending
2857,1051,2023-05-17,Toy,Home & Kitchen,30282.28,Cash,Delhi,5,Failed
2858,2046,2023-01-10,Toy,Books,13975.6,Debit Card,Bangalore,10,Pending
2859,3105,2024-08-16,Mixer,Books,1719.05,Credit Card,Chennai,5,Pending
2860,1165,2023-12-01,Toy,Electronics,20508.77,Debit Card,Chennai,20,Failed
2861,6546,2021-12-23,Mixer,Home & Kitchen,14153.01,Cash,Pune,15,Failed
2862,4587,2023-06-13,Laptop,Groceries,27747.07,Credit Card,Delhi,0,Failed
2863,5431,2022-09-20,Laptop,Toys,11076.59,UPI,Ahmedabad,0,Completed
2864,3149,2022-03-18,Shirt,Home & Kitchen,28181.26,UPI,Ahmedabad,10,Pending
2865,3918,2024-07-16,Mixer,Toys,26677.48,Credit Card,Chennai,10,Completed
2866,4235,2023-10-05,Book,Toys,18491.78,Credit Card,Bangalore,0,Failed
2867,4776,2022-11-13,Laptop,Clothing,1180.01,Credit Card,Ahmedabad,20,Completed
2868,6371,2022-03-18,Groceries,Toys,45360.05,UPI,Hyderabad,20,Failed
2869,3144,2022-06-14,Toy,Books,3685.37,Credit Card,Kolkata,10,Failed
2870,4381,2024-03-29,Book,Electronics,24102.79,Debit Card,Jaipur,5,Completed
2871,6987,2022-04-20,Toy,Toys,49996.0,UPI,Jaipur,15,Pending
2872,5131,2023-02-04,Shirt,Books,38589.86,Credit Card,Mumbai,15,Failed
2873,3694,2023-12-28,Mixer,Groceries,38787.08,Credit Card,Hyderabad,20,Pending
2874,6507,2023-04-07,Toy,Home & Kitchen,22986.91,Debit Card,Bangalore,15,Pending
2875,6003,2023-08-01,Toy,Toys,46716.42,Debit Card,Surat,5,Failed
2876,6319,2021-10-14,Mixer,Electronics,43015.02,Cash,Bangalore,5,Completed
2877,3838,2021-12-03,Toy,Home & Kitchen,38110.62,UPI,Delhi,5,Failed
2878,6301,2022-09-14,Laptop,Books,8124.28,Credit Card,Delhi,10,Failed
2879,733,2022-12-13,Book,Toys,6162.94,UPI,Bangalore,0,Pending
2880,6512,2023-09-19,Shirt,Clothing,12149.06,Credit Card,Mumbai,0,Pending
2881,4453,2022-09-29,Groceries,Toys,6294.11,Credit Card,Pune,10,Completed
2882,3906,2024-07-04,Laptop,Toys,854.54,Debit Card,Ahmedabad,15,Completed
2883,6576,2024-01-22,Book,Home & Kitchen,15229.48,Debit Card,Hyderabad,10,Pending
2884,5362,2023-07-28,Groceries,Electronics,37883.98,UPI,Ahmedabad,15,Completed
2885,3563,2022-12-31,Groceries,Groceries,42833.06,Cash,Pune,0,Failed
2886,3784,2023-10-22,Toy,Electronics,44743.42,Cash,Bangalore,10,Completed
2887,6368,2021-12-13,Toy,Clothing,31363.98,Cash,Ahmedabad,0,Pending
2888,4877,2023-04-16,Groceries,Home & Kitchen,43900.7,Cash,Delhi,0,Failed
2889,6829,2023-10-20,Groceries,Clothing,3828.74,Cash,Surat,5,Completed
2890,2070,2022-04-12,Shirt,Home & Kitchen,29793.19,Cash,Hyderabad,0,Failed
2891,3044,2024-03-25,Mixer,Home & Kitchen,27379.14,Cash,Kolkata,15,Completed
2892,3664,2022-12-27,Shirt,Home & Kitchen,27733.15,Credit Card,Jaipur,0,Completed
2893,3041,2023-05-16,Toy,Books,791.49,UPI,Delhi,5,Completed
2894,859,2023-08-08,Book,Electronics,19690.65,Cash,Jaipur,20,Completed
2895,5995,2021-11-12,Toy,Toys,17955.05,Credit Card,Bangalore,15,Completed
2896,6628,2024-02-27,Shirt,Books,24270.29,Credit Card,Bangalore,5,Pending
2897,4724,2022-12-10,Shirt,Home & Kitchen,15509.31,Debit Card,Delhi,20,Completed
2898,5757,2024-02-24,Laptop,Clothing,39758.04,Credit Card,Surat,15,Pending
2899,6123,2022-06-23,Shirt,Clothing,37185.32,Credit Card,Chennai,20,Completed
2900,729,2024-04-08,Groceries,Books,43471.76,UPI,Bangalore,5,Completed
2901,5434,2023-09-07,Shirt,Toys,39083.45,Cash,Mumbai,10,Failed
2902,1499,2022-08-04,Groceries,Clothing,21383.05,UPI,Bangalore,10,Pending
2903,25,2021-12-14,Shirt,Clothing,5203.91,UPI,Hyderabad,0,Completed
2904,250,2022-05-23,Laptop,Electronics,24110.45,Debit Card,Delhi,15,Failed
2905,6157,2024-03-26,Shirt,Electronics,34854.4,UPI,Delhi,10,Completed
2906,2952,2023-05-02,Toy,Clothing,28643.95,Debit Card,Surat,0,Failed
2907,380,2022-07-01,Laptop,Electronics,4610.48,UPI,Pune,20,Pending
2908,4555,2022-12-27,Toy,Books,46543.77,UPI,Delhi,10,Completed
2909,118,2024-06-19,Toy,Clothing,7086.95,Debit Card,Chennai,15,Completed
2910,733,2023-08-06,Mixer,Clothing,12662.03,UPI,Kolkata,10,Failed
2911,2225,2023-07-17,Book,Electronics,29889.57,Credit Card,Delhi,10,Completed
2912,3403,2021-10-14,Shirt,Groceries,8437.92,Cash,Bangalore,20,Pending
2913,1644,2023-11-11,Groceries,Home & Kitchen,48920.14,Credit Card,Jaipur,10,Failed
2914,1731,2023-08-07,Laptop,Books,13681.17,Credit Card,Delhi,0,Failed
2915,871,2023-08-26,Book,Home & Kitchen,32544.27,Credit Card,Surat,0,Failed
2916,1273,2024-05-06,Toy,Home & Kitchen,19868.71,Debit Card,Hyderabad,10,Completed
2917,1190,2023-07-16,Mixer,Toys,45279.68,Debit Card,Kolkata,20,Completed
2918,1567,2022-10-12,Shirt,Electronics,31906.5,UPI,Kolkata,0,Failed
2919,2291,2022-05-13,Laptop,Groceries,44864.84,UPI,Surat,5,Pending
2920,2828,2024-09-14,Shirt,Toys,8294.46,Cash,Kolkata,5,Pending
2921,4328,2023-04-19,Book,Home & Kitchen,45545.68,UPI,Mumbai,15,Failed
2922,5822,2023-05-13,Shirt,Home & Kitchen,43031.22,Cash,Mumbai,5,Completed
2923,992,2023-01-07,Laptop,Electronics,29275.44,Debit Card,Bangalore,0,Pending
2924,5695,2023-11-19,Book,Toys,32764.5,UPI,Ahmedabad,15,Pending
2925,4023,2022-10-01,Toy,Toys,34803.19,Debit Card,Mumbai,0,Completed
2926,5494,2022-11-14,Shirt,Clothing,38235.83,Cash,Pune,10,Completed
2927,2572,2024-07-01,Mixer,Toys,42419.31,Credit Card,Chennai,15,Failed
2928,5978,2023-04-09,Shirt,Groceries,1153.91,Credit Card,Mumbai,10,Completed
2929,3620,2023-08-07,Toy,Clothing,16730.62,Credit Card,Mumbai,5,Failed
2930,4592,2022-11-10,Laptop,Toys,14498.01,UPI,Surat,0,Failed
2931,2708,2024-08-04,Toy,Books,28149.42,Credit Card,Bangalore,5,Failed
2932,538,2021-11-10,Book,Home & Kitchen,9162.05,Cash,Jaipur,20,Pending
2933,64,2023-11-24,Groceries,Books,42433.17,Cash,Kolkata,20,Failed
2934,783,2024-10-01,Laptop,Home & Kitchen,7519.24,Cash,Bangalore,0,Pending
2935,4044,2022-07-23,Laptop,Electronics,36388.57,Debit Card,Ahmedabad,20,Failed
2936,4051,2022-04-07,Toy,Groceries,12393.98,Debit Card,Bangalore,10,Pending
2937,6046,2022-09-23,Groceries,Books,19639.39,UPI,Ahmedabad,5,Failed
2938,5567,2023-11-23,Groceries,Groceries,6440.37,UPI,Ahmedabad,10,Failed
2939,5979,2024-03-25,Laptop,Books,18682.23,Cash,Ahmedabad,15,Failed
2940,878,2023-06-09,Toy,Electronics,19334.75,Credit Card,Hyderabad,15,Pending
2941,3326,2024-02-18,Shirt,Electronics,31887.85,Cash,Surat,20,Pending
2942,3859,2022-12-14,Shirt,Clothing,11349.53,Debit Card,Mumbai,10,Failed
2943,2163,2022-01-27,Book,Electronics,49571.08,UPI,Pune,10,Completed
2944,3373,2023-10-27,Laptop,Groceries,21500.08,Debit Card,Delhi,15,Completed
2945,5888,2022-03-26,Book,Clothing,42065.16,Cash,Pune,15,Completed
2946,6880,2022-12-29,Toy,Toys,36110.8,UPI,Kolkata,0,Pending
2947,6059,2023-02-22,Laptop,Electronics,18672.26,Debit Card,Mumbai,5,Completed
2948,2787,2024-07-18,Groceries,Electronics,41218.17,Debit Card,Kolkata,15,Completed
2949,3237,2024-03-13,Groceries,Electronics,23828.94,Credit Card,Mumbai,10,Completed
2950,6615,2023-04-30,Mixer,Home & Kitchen,39123.89,Cash,Jaipur,5,Pending
2951,658,2024-08-29,Toy,Groceries,14397.4,Debit Card,Surat,0,Pending
2952,4957,2023-07-21,Toy,Groceries,43678.61,Debit Card,Chennai,5,Completed
2953,3523,2022-09-15,Toy,Electronics,23586.57,UPI,Ahmedabad,5,Failed
2954,6035,2024-08-20,Book,Home & Kitchen,41709.84,Credit Card,Delhi,5,Completed
2955,3322,2023-04-29,Mixer,Electronics,26213.49,Cash,Hyderabad,15,Failed
2956,1618,2023-08-25,Laptop,Groceries,41350.58,Credit Card,Kolkata,5,Completed
2957,3828,2023-02-18,Shirt,Groceries,33898.48,UPI,Ahmedabad,0,Pending
2958,5376,2023-05-23,Book,Home & Kitchen,34030.31,Credit Card,Bangalore,10,Completed
2959,200,2022-10-29,Mixer,Groceries,6066.26,Cash,Jaipur,0,Completed
2960,3281,2023-08-14,Laptop,Electronics,30659.3,Cash,Kolkata,0,Pending
2961,3734,2024-07-25,Groceries,Clothing,1440.37,Credit Card,Ahmedabad,15,Failed
2962,2233,2023-12-18,Toy,Groceries,10781.85,UPI,Delhi,0,Failed
2963,5724,2022-10-24,Groceries,Clothing,31474.09,Debit Card,Ahmedabad,20,Completed
2964,6505,2023-11-17,Groceries,Home & Kitchen,38457.77,UPI,Jaipur,15,Completed
2965,5660,2023-07-12,Laptop,Home & Kitchen,23826.59,Credit Card,Chennai,20,Completed
2966,2201,2024-03-30,Laptop,Electronics,3202.1,Cash,Bangalore,15,Pending
2967,1558,2024-02-17,Groceries,Home & Kitchen,25826.72,Cash,Jaipur,5,Pending
2968,1534,2023-05-23,Toy,Books,22092.29,Debit Card,Ahmedabad,5,Failed
2969,6109,2023-04-04,Laptop,Groceries,21845.71,Cash,Kolkata,10,Failed
2970,991,2024-06-15,Mixer,Home & Kitchen,42059.52,UPI,Bangalore,0,Pending
2971,2887,2022-03-24,Mixer,Groceries,48421.38,Debit Card,Ahmedabad,10,Failed
2972,118,2022-06-11,Book,Electronics,9392.12,Debit Card,Mumbai,5,Completed
2973,1233,2024-04-28,Book,Electronics,14285.21,UPI,Pune,20,Pending
2974,4676,2023-03-26,Toy,Toys,49799.92,Credit Card,Chennai,0,Pending
2975,6395,2021-10-21,Toy,Groceries,23748.34,Credit Card,Chennai,0,Completed
2976,6173,2024-01-08,Toy,Home & Kitchen,15275.17,Cash,Ahmedabad,0,Completed
